Plant 1,Plant 2,Similarity Score
"Jasmine absolute (Algeria) - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Egypt) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9736212023698037
"Jasmine absolute (Algeria) - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (France) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9256570491385434
"Jasmine absolute (Algeria) - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Italy) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9414256527108852
"Jasmine absolute (Egypt) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Algeria) - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9736212023698037
"Jasmine absolute (Egypt) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (France) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9347522903234888
"Jasmine absolute (Egypt) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Italy) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9301419434148112
"Jasmine absolute (Egypt) 2 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Morocco) - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9030823571724984
"Jasmine absolute (Egypt) 2 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Turkey) - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9266178226353476
"Jasmine absolute (Egypt) 3 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (France) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9053690304053412
"Jasmine absolute (France) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Algeria) - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9256570491385434
"Jasmine absolute (France) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Egypt) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9347522903234888
"Jasmine absolute (France) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Egypt) 3 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9053690304053412
"Jasmine absolute (France) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Italy) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9226930868368832
"Jasmine absolute (Italy) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Algeria) - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9414256527108852
"Jasmine absolute (Italy) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Egypt) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9301419434148112
"Jasmine absolute (Italy) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (France) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9226930868368832
"Jasmine absolute (Italy) 2 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Morocco) - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9543289059076644
"Jasmine absolute (Italy) 2 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Turkey) - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9009649593299178
"Jasmine absolute (Morocco) - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Egypt) 2 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9030823571724984
"Jasmine absolute (Morocco) - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Italy) 2 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9543289059076644
"Jasmine absolute (Morocco) - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Turkey) - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9250210021825648
"Jasmine absolute (Turkey) - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Egypt) 2 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9266178226353476
"Jasmine absolute (Turkey) - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Italy) 2 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9009649593299178
"Jasmine absolute (Turkey) - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Morocco) - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9250210021825648
