Plant 1,Plant 2,Similarity Score
"Peppermint (Australia) - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (USA)  9b - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.9035688327916602
"Peppermint (Bulgaria) 1 - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint 5c - Mentha piperita L. cultivar Mitcham, fam. Lamiaceae (Labiatae)",0.980948111468505
"Peppermint (Canada) 4b - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (France) 5 - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.9017823868208896
"Peppermint (France) 5 - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (Canada) 4b - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.9017823868208896
"Peppermint (France) 5 - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (Italy)  7 - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.9260487258523826
"Peppermint (Greece) 1 - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (USA)  3 - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.9013465322447172
"Peppermint (Italy)  6a - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint 3 - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.902997631813666
"Peppermint (Italy)  7 - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (France) 5 - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.9260487258523826
"Peppermint (USA)  3 - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (Greece) 1 - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.9013465322447172
"Peppermint (USA)  8 - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (USA)  9b - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.9102322400772004
"Peppermint (USA)  8 - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (USA)  9d - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.9045939705858744
"Peppermint (USA)  9b - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (Australia) - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.9035688327916612
"Peppermint (USA)  9b - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (USA)  8 - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.9102322400772004
"Peppermint (USA)  9b - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (USA)  9c - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.9290988121435002
"Peppermint (USA)  9b - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (USA)  9d - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.9494496273546886
"Peppermint (USA)  9c - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (USA)  9b - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.9290988121435002
"Peppermint (USA)  9c - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (USA)  9d - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.921903522521658
"Peppermint (USA)  9d - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (USA)  8 - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.9045939705858744
"Peppermint (USA)  9d - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (USA)  9b - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.9494496273546886
"Peppermint (USA)  9d - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (USA)  9c - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.921903522521658
"Peppermint 3 - Mentha piperita L., fam. Lamiaceae (Labiatae)","Peppermint (Italy)  6a - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.902997631813666
"Peppermint 5c - Mentha piperita L. cultivar Mitcham, fam. Lamiaceae (Labiatae)","Peppermint (Bulgaria) 1 - Mentha piperita L., fam. Lamiaceae (Labiatae)",0.980948111468505
